SiteCode,RefCode,YearStart,YearFinish,Duration,SamplingEffort,BatEcologicalScale,FlyEcologicalScale,BatSamplingMethod,SamplingNights,SamplingHours,SamplingMistnets,SamplingStrata,SamplingSeason,Observation
BFA001,BFR001,2014,2015,3,NA,Single,all,mist nets,NA,NA,NA,NA,NA,
BFA002,BFR002,2012,2012,8,2654208,all,all,mist nets,32,12,8,U,NA,
BFA003,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA004,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA005,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA006,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA007,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA008,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA009,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA010,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA011,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA012,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA013,BFR003,1995,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA014,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA015,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA016,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA017,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA018,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA019,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA020,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA021,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA022,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA023,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA024,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA025,BFR003,1998,2004,1,NA,all,all,mist nets,3,4,NA,NA,NA,
BFA026,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA027,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA028,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA029,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA030,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA031,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA032,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA033,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA034,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA035,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA036,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA037,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA038,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA039,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA040,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA041,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA042,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA043,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA044,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA045,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA046,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA047,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA048,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA049,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA050,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA051,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA052,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA053,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA054,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA055,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA056,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA057,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA058,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA059,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA060,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA061,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA062,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA063,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA064,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA065,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA066,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA067,BFR004,2003,2006,NA,NA,all,all,mist nets,NA,7,NA,NA,NA,
BFA068,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA069,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA070,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA071,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA072,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA073,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA074,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA075,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA076,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA077,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA078,BFR005,2008,2011,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA079,BFR006,1997,1997,7,NA,leafnosed,all,mist nets,NA,NA,NA,NA,NA,
BFA080,BFR007,2012,2015,44,NA,all,all,mist nets,NA,5,NA,NA,NA,
BFA081,BFR008,2017,2020,43,156000,all,all,mist nets,104,NA,10,NA,NA,
BFA082,BFR009,2012,2013,5,28080,all,all,mist nets,9,6-12,6,NA,NA,
BFA083,BFR010,2014,2015,12,117000,all,all,mist nets,NA,6,10,NA,NA,
BFA084,BFR010,2014,2015,10,117000,all,all,mist nets,NA,6,10,NA,NA,
BFA085,BFR010,2014,2015,10,117000,all,all,mist nets,NA,6,10,NA,NA,
BFA086,BFR011,2017,2017,1,NA,Single,Single,hand net,NA,NA,NA,NA,NA,
BFA087,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA088,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA089,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA090,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA091,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA092,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA093,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA094,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA095,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA096,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA097,BFR012,2014,2016,22,55580,all,all,mist nets,60,4,12,NA,NA,
BFA098,BFR013,2015,2015,NA,NA,Single,Single,NA,NA,NA,NA,NA,NA,
BFA099,BFR014,2014,2015,13,63180,all,all,mist nets,39,6,9,NA,NA,
BFA100,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA101,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA102,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA103,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA104,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA105,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA106,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA107,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA108,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA109,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA110,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA111,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA112,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA113,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA114,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA115,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA116,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA117,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA118,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA119,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA120,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA121,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA122,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA123,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA124,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA125,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA126,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA127,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA128,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA129,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA130,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA131,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA132,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA133,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA134,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA135,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA136,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA137,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA138,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA139,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA140,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA141,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA142,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA143,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA144,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA145,BFR015,2011,2015,NA,NA,all,all,NA,NA,NA,NA,NA,NA,
BFA146,BFR016,2000,2001,12,NA,all,all,mist nets,36,6,8,NA,NA,
BFA147,BFR017,2016,2017,12,NA,all,all,mist nets,24,6,10,NA,NA,
BFA148,BFR018,2013,2013,6,NA,all,all,mist nets,NA,6,NA,U,NA,
BFA149,BFR018,2013,2015,19,NA,all,all,mist nets,NA,6,NA,U,NA,
BFA150,BFR019,2010,2012,8,NA,leafnosed,all,mist nets,24,5,5,U,NA,
BFA151,BFR019,2010,2012,8,NA,leafnosed,all,mist nets,24,5,5,U,NA,
BFA152,BFR020,2013,2013,NA,NA,Single,all,mist nets,NA,NA,NA,NA,NA,
BFA153,BFR020,2013,2013,NA,NA,Single,all,mist nets,NA,NA,NA,NA,NA,
BFA154,BFR021,2005,2005,11,15120,all,all,mist nets,44,3,6,NA,NA,
BFA155,BFR022,1994,1996,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA156,BFR022,1995,1995,NA,NA,all,all,mist nets,NA,NA,NA,NA,NA,
BFA157,BFR023,2005,2006,12,NA,all,all,mist nets,36,5,4,U,NA,
BFA158,BFR024,2014,2015,12,41400,Single,all,mist nets,25,6,NA,NA,NA,
BFA159,BFR025,2011,2012,4,NA,all,all,mist nets,20,6,NA,NA,NA,
BFA160,BFR026,2010,2012,9,641520,all,all,"mist nets, harp tramp",27,5.5,5,U,Dry,
BFA161,BFR026,2010,2012,9,641520,all,all,"mist nets, harp tramp",27,5.5,5,U,Dry,
BFA162,BFR026,2010,2012,9,641520,all,all,"mist nets, harp tramp",27,5.5,5,U,Dry,
BFA163,BFR026,2010,2012,9,641520,all,all,"mist nets, harp tramp",27,5.5,5,U,Dry,
BFA164,BFR026,2010,2012,9,641520,all,all,"mist nets, harp tramp",27,5.5,5,U,Dry,
BFA165,BFR026,2010,2012,9,641520,all,all,"mist nets, harp tramp",27,5.5,5,U,Dry,
BFA166,BFR026,2010,2012,9,641520,all,all,"mist nets, harp tramp",27,5.5,5,U,Dry,
